neigh_id,date,propertyCode,neigh_name,price,RFD
Q980253,2020_12_07,91519461,El Poble Sec - Parc de Montjuïc,170000,82.2
Q980253,2020_01_02,84745785,El Poble Sec - Parc de Montjuïc,85500,82.2
Q980253,2020_12_07,91176051,El Poble Sec - Parc de Montjuïc,275000,82.2
Q980253,2020_06_01,91989418,El Poble Sec - Parc de Montjuïc,240500,82.2
Q980253,2020_12_07,91756573,El Poble Sec - Parc de Montjuïc,243000,82.2
Q980253,2020_12_07,92023342,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,91766777,El Poble Sec - Parc de Montjuïc,209000,82.2
Q980253,2020_12_07,90703027,El Poble Sec - Parc de Montjuïc,275000,82.2
Q980253,2020_01_24,40084649,El Poble Sec - Parc de Montjuïc,445000,82.2
Q980253,2020_12_07,87232478,El Poble Sec - Parc de Montjuïc,232000,82.2
Q980253,2020_01_02,88329910,El Poble Sec - Parc de Montjuïc,225000,82.2
Q980253,2020_12_07,91099152,El Poble Sec - Parc de Montjuïc,290000,82.2
Q980253,2020_12_07,92929293,El Poble Sec - Parc de Montjuïc,289000,82.2
Q980253,2020_01_02,87156456,El Poble Sec - Parc de Montjuïc,176000,82.2
Q980253,2020_12_07,89788234,El Poble Sec - Parc de Montjuïc,190000,82.2
Q980253,2020_12_07,92213275,El Poble Sec - Parc de Montjuïc,240000,82.2
Q980253,2020_12_07,92816305,El Poble Sec - Parc de Montjuïc,197000,82.2
Q980253,2020_12_07,89142536,El Poble Sec - Parc de Montjuïc,170000,82.2
Q980253,2020_12_07,90230172,El Poble Sec - Parc de Montjuïc,39000,82.2
Q980253,2020_06_01,84401224,El Poble Sec - Parc de Montjuïc,299500,82.2
Q980253,2020_12_07,91293512,El Poble Sec - Parc de Montjuïc,270000,82.2
Q980253,2020_12_07,93177830,El Poble Sec - Parc de Montjuïc,209999,82.2
Q980253,2020_10_17,91369073,El Poble Sec - Parc de Montjuïc,152000,82.2
Q980253,2020_12_07,92638620,El Poble Sec - Parc de Montjuïc,225000,82.2
Q980253,2020_12_07,93120999,El Poble Sec - Parc de Montjuïc,350000,82.2
Q980253,2020_12_07,91102479,El Poble Sec - Parc de Montjuïc,264500,82.2
Q980253,2021_02_24,92369991,El Poble Sec - Parc de Montjuïc,160000,82.2
Q980253,2020_12_07,91475089,El Poble Sec - Parc de Montjuïc,222000,82.2
Q980253,2020_12_07,91691893,El Poble Sec - Parc de Montjuïc,480000,82.2
Q980253,2020_12_07,91720691,El Poble Sec - Parc de Montjuïc,400000,82.2
Q980253,2020_12_07,92546756,El Poble Sec - Parc de Montjuïc,400000,82.2
